"","NEAR_FID","NEAR_DIST","NEAR_RANK","key","SITE_NAME","GIS_AREA","EPA_ID","n"
"14229",1996,226260.00191,4,"LENZ OIL SERVICE, INC. LOSI Comprehensive Parcel Boundary","LENZ OIL SERVICE, INC.",15.1321321857,"ILD005451711",1
"14230",1996,226396.543821,2,"TIPPECANOE SANITARY LANDFILL, INC. Tippecanoe Sanitary Landfill Property Boundary","TIPPECANOE SANITARY LANDFILL, INC.",158.781788764,"IND980997639",1
"14231",1996,230960.602244,4,"ELLSWORTH INDUSTRIAL PARK Area to be Connected to the Village Water Supply","ELLSWORTH INDUSTRIAL PARK",2021.62536644,"ILN000508246",1
"14232",1996,241171.328946,1,"MIAMI COUNTY INCINERATOR Miami County Incinerator Site Boundary","MIAMI COUNTY INCINERATOR",124.090792769,"OHD980611800",1
"14233",1996,242314.875583,1,"LITTLE SCIOTO RIVER Former Baker Wood Creosoting Facility","LITTLE SCIOTO RIVER",104.980411598,"OHN000509950",1
"14234",1996,242670.465252,1,"ARCANUM IRON & METAL Arcanum Iron & Metal Site Boundary","ARCANUM IRON & METAL",8.26696216824,"OHD017506171",1
"14235",1996,242778.29332,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",5.49492547264,"ILD980824015",1
"14236",1996,242842.626724,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",5.93760515949,"ILD980824015",1
"14237",1996,242880.040089,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",13.1845934197,"ILD980824015",1
"14238",1996,242912.386994,6,"KERR-MCGEE (KRESS CREEK/WEST BRANCH OF DUPAGE RIVER) Kerr-McGee Site Boundary","KERR-MCGEE (KRESS CREEK/WEST BRANCH OF DUPAGE RIVER)",187.443341978,"ILD980823991",1
"14239",1996,243083.960398,6,"DUPAGE COUNTY LANDFILL/BLACKWELL FOREST PRESERVE Dupage LF/Blackwell Forest Preserve Site Boundary","DUPAGE COUNTY LANDFILL/BLACKWELL FOREST PRESERVE",73.450839,"ILD980606305",1
"14240",1996,243101.672057,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",46.7452761989,"ILD980824015",1
"14241",1996,243134.263098,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",3.48927613335,"ILD980824015",1
"14242",1996,243290.085539,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",3.69571865594,"ILD980824015",1
"14243",1996,243299.128036,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",39.7182300886,"ILD980824015",1
"14244",1996,243363.084587,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",2.16497979499,"ILD980824015",1
"14245",1996,243573.504071,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",3.19468885834,"ILD980824015",1
"14246",1996,243619.493933,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",11.836472249,"ILD980824015",1
"14247",1996,243685.32601,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",1677.74383904,"ILD980824015",1
"14248",1996,243707.627373,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",24.6659573848,"ILD980824015",1
"14249",1996,243734.063008,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",5.29334652327,"ILD980824015",1
"14250",1996,243736.488187,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",30.8723998077,"ILD980824015",1
"14251",1996,243776.778286,6,"KERR-MCGEE (SEWAGE TREATMENT PLANT) Kerr-McGee (STP) Upland OU Boundary","KERR-MCGEE (SEWAGE TREATMENT PLANT)",47.4433381198,"ILD980824031",1
"14252",1996,244034.868586,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",4.62147801274,"ILD980824015",1
"14253",1996,244081.017632,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",2.00005526233,"ILD980824015",1
"14254",1996,244150.424815,1,"WEST TROY CONTAMINATED AQUIFER Troy Wellfield Approx. Remedial Investigation Area","WEST TROY CONTAMINATED AQUIFER",40.1474919506,"OHN000508132",1
"14255",1996,244297.663274,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",6.3632566099,"ILD980824015",1
"14256",1996,244416.139435,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",2.55439590432,"ILD980824015",1
"14257",1996,244543.119168,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",264.45512914,"ILD980824015",1
"14258",1996,244570.075168,6,"KERR-MCGEE (REED-KEPPLER PARK) Kerr-McGee (Reed-Keppler Park) Site Boundary","KERR-MCGEE (REED-KEPPLER PARK)",169.568099,"ILD980824007",1
"14259",1996,244674.292475,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",1.75816886656,"ILD980824015",1
"14260",1996,244766.078327,2,"NORTHSIDE SANITARY LANDFILL, INC NSLI Real Estate Boundary","NORTHSIDE SANITARY LANDFILL, INC",166.893456703,"IND050530872",1
"14261",1996,244815.239326,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",23.6858958376,"ILD980824015",1
"14262",1996,245151.31817,1,"EAST TROY CONTAMINATED AQUIFER ETCA Site Location Outline","EAST TROY CONTAMINATED AQUIFER",909.704500094,"OHSFN0507962",1
"14263",1996,245151.333732,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",11.3980066855,"ILD980824015",1
"14264",1996,245196.224569,2,"ENVIROCHEM CORP. Enviro-Chem Site Fence","ENVIROCHEM CORP.",10.3776383993,"IND084259951",1
"14265",1996,245545.310178,6,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",22.7340263705,"ILD980824015",1
"14266",1996,247719.797084,7,"KERR-MCGEE (RESIDENTIAL AREAS) Kerr-McGee Approximate Site Study Area","KERR-MCGEE (RESIDENTIAL AREAS)",32.8377730297,"ILD980824015",1
"14267",1996,248662.191303,1,"UNITED SCRAP LEAD CO., INC. United Scrap Lead Site","UNITED SCRAP LEAD CO., INC.",46.0797659975,"OHD018392928",1
"14268",1996,248897.408262,8,"TRI-COUNTY LANDFILL CO./WASTE MANAGEMENT OF ILLINOIS, INC. TCLC/WMII Tri-County Landfill Boundary","TRI-COUNTY LANDFILL CO./WASTE MANAGEMENT OF ILLINOIS, INC.",143.223120462,"ILD048306138",1
"14269",1996,249801.400151,2,"WEDZEB ENTERPRISES, INC. Wedzeb Enterprise Site Parcels","WEDZEB ENTERPRISES, INC.",0.952524560037,"IND980794374",1
"14270",1996,251820.656409,4,"AMOCO CHEMICALS (JOLIET LANDFILL) BP-Amoco Chemical Manufacturing Facility Boundary","AMOCO CHEMICALS (JOLIET LANDFILL)",1264.37342343,"ILD002994259",1
"14271",1996,252089.194287,2,"POER FARM Norman Poer Farm Site Boundary","POER FARM",10.3084747693,"IND980684583",1
"14272",1996,258863.702121,1,"TREMONT CITY BARREL FILL Tremont City Barrel Fill Site","TREMONT CITY BARREL FILL",15.3866723844,"OHD980612188",1
"14273",1996,261136.281648,2,"KEYSTONE CORRIDOR GROUND WATER CONTAMINATION Keystone Corridor GW Contamination Site Boundary","KEYSTONE CORRIDOR GROUND WATER CONTAMINATION",671.394410719,"INN000510399",1
"14274",1996,262560.154621,1,"NEW CARLISLE LANDFILL New Carlisle Landfill OU1 Boundary","NEW CARLISLE LANDFILL",66.3267925579,"OHN000509238",1
"14275",1996,266079.218236,1,"DONNELSVILLE CONTAMINATED AQUIFER Donnelsville Historic GW Plume","DONNELSVILLE CONTAMINATED AQUIFER",46.4491229955,"OHN000510459",1
"14276",1996,266462.246794,2,"RIVERSIDE GROUND WATER CONTAMINATION Riverside Groundwater Contamination Project Area","RIVERSIDE GROUND WATER CONTAMINATION",15913.2877612,"INN000510936",1
"14277",1996,267906.773519,1,"POWELL ROAD LANDFILL Powell Road Landfill Site Property Line Boundary","POWELL ROAD LANDFILL",130.493864672,"OHD000382663",1
"14278",1996,270817.09897,2,"CARTER LEE LUMBER CO. Carter-Lee Lumber Site Property","CARTER LEE LUMBER CO.",8.80332413107,"IND016395899",1
"14279",1996,272398.906234,1,"BEHR DAYTON THERMAL SYSTEM VOC PLUME BDTSVP Behr Dayton Thermal Systems","BEHR DAYTON THERMAL SYSTEM VOC PLUME",98.0260514316,"OHN000510164",1
"14280",1996,272660.827523,1,"VALLEY PIKE VOCS Approximate Valley Pike VOC Boundary","VALLEY PIKE VOCS",261.748684921,"OHN000510489",1
"14281",1996,272845.267295,1,"NORTH SANITARY LANDFILL North Sanitary Landfill Site Boundary","NORTH SANITARY LANDFILL",178.310693263,"OHD980611875",1
"14282",1996,273421.295456,2,"REILLY TAR & CHEMICAL CORP. (INDIANAPOLIS PLANT) Reilly Tar Chemical Corp. Vertellus Property","REILLY TAR & CHEMICAL CORP. (INDIANAPOLIS PLANT)",212.216009555,"IND000807107",1
"14283",1996,273895.561504,2,"FORD RD IND LDFL Ford Road Industrial Landfill Site Area","FORD RD IND LDFL",30.2871327732,"OHD980510002",1
"14284",1996,273928.216367,2,"REPUBLIC STEEL CORP. QUARRY Republic Steel Corp. Quarry Site Property","REPUBLIC STEEL CORP. QUARRY",20.0960192404,"OHD980903447",1
"14285",1996,274454.895276,2,"CHEMICAL RECOVERY SYSTEMS Chemical Recovery Systems Site Boundary","CHEMICAL RECOVERY SYSTEMS",4.38463062908,"OHD057001810",1
"14286",1996,275713.555749,2,"SOUTHSIDE SANITARY LANDFILL Southside Sanitary Landfill Site Boundary","SOUTHSIDE SANITARY LANDFILL",270.32046197,"IND980607360",1
"14287",1996,277489.159399,1,"SOUTH DAYTON DUMP & LANDFILL South Dayton Dump Site Location","SOUTH DAYTON DUMP & LANDFILL",144.275997289,"OHD980611388",1
"14288",1996,279005.044284,1,"SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.) Sanitary Landfill Co. Approximate Site Boundary","SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.)",72.4524983537,"OHD093895787",1
"14289",1996,281547.22905,1,"LAMMERS BARREL FACTORY Lammers Barrel Factory OU1 Boundary","LAMMERS BARREL FACTORY",5.2658841977,"OHD981537582",1
"14290",1996,300832.180222,2,"HEGELER ZINC Hegeler Zinc Site Operable Unit 1","HEGELER ZINC",171.421764201,"ILN000508134",1
"14291",1996,301161.856076,6,"CHEMICAL & MINERALS RECLAMATION Chemical & Minerals Reclamation Site Boundary","CHEMICAL & MINERALS RECLAMATION",4.21607905108,"OHD980614549",1
"14292",1996,301168.129432,1,"ARMCO INCORPORATION-HAMILTON PLANT Armco-Hamilton Superfund Site Boundary","ARMCO INCORPORATION-HAMILTON PLANT",414.90501112,"OHD074705930",1
"14293",1996,304652.207254,1,"CHEM-DYNE Chem-Dyne VOC Plume","CHEM-DYNE",55.479136,"OHD074727793",1
"14294",1996,312415.664025,2,"PIKE AND MULBERRY STREETS PCE PLUME Pike and Mulberry PCE Soil Vapor Results","PIKE AND MULBERRY STREETS PCE PLUME",96.6529898,"INN000508678",1
"14295",1996,315502.307139,1,"SKINNER LANDFILL Skinner Landfill Approximate Site Boundary","SKINNER LANDFILL",127.678636948,"OHD063963714",1
"14296",1996,317150.180109,1,"PETERS CARTRIDGE FACTORY Peters Cartridge Factory Area of Contamination","PETERS CARTRIDGE FACTORY",122.978575698,"OHD987051083",1
"14297",1996,323264.375299,6,"COPLEY SQUARE PLAZA Copley Square Plaza Site Boundary","COPLEY SQUARE PLAZA",150.77323765,"OH0000563122",1
"14298",1996,324739.09844,2,"TRI-STATE PLATING Tri-State Plating Approximate Site Boundary","TRI-STATE PLATING",0.82202081604,"IND006038764",1
"14299",1996,325675.882386,1,"PRISTINE, INC. Pristine Plume","PRISTINE, INC.",9.602346,"OHD076773712",1
"14300",1996,327081.277633,2,"COLUMBUS OLD MUNICIPAL LANDFILL #1 Columbus Old Municipal Landfill #1 Cover Area","COLUMBUS OLD MUNICIPAL LANDFILL #1",19.9081224806,"IND980607626",1
"14301",1996,328172.003652,2,"GARDEN CITY GROUND WATER PLUME Garden City GW Plume Study Boundary","GARDEN CITY GROUND WATER PLUME",110.940942104,"INN000508642",1
"14302",1996,334550.035102,1,"BOWERS LANDFILL Bowers Landfill Approximate Site Boundary","BOWERS LANDFILL",108.019940986,"OHD980509616",1
"14303",1996,334572.250968,1,"MILFORD CONTAMINATED AQUIFER Milford Contaminated Aquifer Project Study Area","MILFORD CONTAMINATED AQUIFER",261.120656931,"OHSFN0507973",1
"14304",1996,337074.804387,2,"FRANKLIN STREET GROUNDWATER CONTAMINATION Franklin St. GW Contamination Site Location","FRANKLIN STREET GROUNDWATER CONTAMINATION",20.106273408,"INN000510959",1
"14305",1996,340983.860728,2,"BENNETT STONE QUARRY BSQ Ledge Wall Quarry Property Boundary","BENNETT STONE QUARRY",117.608718129,"IND006418651",1
"14306",1996,342954.918545,2,"LEMON LANE LANDFILL Lemon Lane Landfill Area","LEMON LANE LANDFILL",24.1732907,"IND980794341",1
"14307",1996,343063.634195,2,"ELM STREET GROUND WATER CONTAMINATION Elm Street GW Contamination Site Boundary","ELM STREET GROUND WATER CONTAMINATION",66.2230317509,"INN000509938",1
"14308",1996,343252.810294,2,"NEAL'S DUMP (SPENCER) Neal's Dump Limits of Excavation Boundary","NEAL'S DUMP (SPENCER)",0.352066020077,"IND980794549",1
"14309",1996,344883.821933,7,"INDUSTRIAL EXCESS LANDFILL Industrial Excess Landfill Site","INDUSTRIAL EXCESS LANDFILL",68.314893775,"OHD000377911",1
"14310",1996,345558.116423,2,"INTERNATIONAL MINERALS (E. PLANT) International Minerals (E. Plant) Site Boundary","INTERNATIONAL MINERALS (E. PLANT)",63.3005901928,"INT190010876",1
"14311",1996,345782.630435,2,"NEAL'S LANDFILL (BLOOMINGTON) Neal's Landfill (Bloomington) Fenceline","NEAL'S LANDFILL (BLOOMINGTON)",26.609825424,"IND980614556",1
"14312",1996,347057.264973,1,"NEWPORT DUMP Site Boundary","NEWPORT DUMP",0.0536827385832,"KYD985066380",1
"14313",1996,353721.802864,3,"COSHOCTON LANDFILL Coshocton Landfill Site Boundary","COSHOCTON LANDFILL",153.639562128,"OHD980509830",1
"14314",1996,355457.090162,2,"SEYMOUR RECYCLING CORP. Seymour Recycling Corp. Boundary","SEYMOUR RECYCLING CORP.",34.7979755273,"IND040313017",1
"14315",1996,355816.201325,2,"SEYMOUR RECYCLING CORP. Seymour Recycling Corp. Boundary","SEYMOUR RECYCLING CORP.",24.794236374,"IND040313017",1
"14316",1996,360220.117821,6,"DOVER CHEMICAL CORP. Dover Chemical Corp. Off-site Plume","DOVER CHEMICAL CORP.",143.843182,"OHD004210563",1
"14317",1996,361710.423588,2,"VELSICOL CHEMICAL CORP. (MARSHALL PLANT) Velsicol CC (Marshall) Approx. Site Boundary","VELSICOL CHEMICAL CORP. (MARSHALL PLANT)",494.798903564,"ILD000814673",1
"14318",1996,361906.877079,6,"REILLY TAR & CHEMICAL CORP. (DOVER PLANT) RT&C Corp. (Dover) Approximate Site Boundary","REILLY TAR & CHEMICAL CORP. (DOVER PLANT)",4.4519915525,"OHD980610042",1
"14319",1996,362362.566362,2,"ZANESVILLE WELL FIELD Zanesville Well Field Property Boundary","ZANESVILLE WELL FIELD",160.350618646,"OHD980794598",1
"14320",1996,366845.769216,7,"SUMMIT NATIONAL Summit National Chain Link Fence Boundary","SUMMIT NATIONAL",17.3249559297,"OHD980609994",1
"14321",1996,373543.185739,6,"ALSCO ANACONDA Alsco Anaconda Site Boundary","ALSCO ANACONDA",8.54195973471,"OHD057243610",1
"14322",1996,379207.174719,7,"TRW, INC. (MINERVA PLANT) TRW Minerva Main Plant Property SF Site Boundary","TRW, INC. (MINERVA PLANT)",87.7812272933,"OHD004179339",1
"14323",1996,387013.265801,7,"NEASE CHEMICAL Nease Chemical Property Line","NEASE CHEMICAL",103.56977761,"OHD980610018",1
"14324",1996,390652.995995,5,"FULTZ LANDFILL Fultz Landfill Site Fence Boundary","FULTZ LANDFILL",166.18694918,"OHD980794630",1
"14325",1996,401247.428892,2,"A & F MATERIAL RECLAIMING, INC. A & F Material Reclaiming Inc. Site Boundary","A & F MATERIAL RECLAIMING, INC.",6.34598209056,"ILD980397079",1
"14326",1996,406786.401458,8,"SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA) SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA)","SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA)",0.514770307638,"PAD001933175",1
"14327",1996,406811.919253,8,"WESTINGHOUSE ELECTRIC CORP. (SHARON PLANT) WESTINGHOUSE ELECTRIC CORP. (SHARON PLANT)","WESTINGHOUSE ELECTRIC CORP. (SHARON PLANT)",0.0815260283265,"PAD005000575",1
"14328",1996,407082.72307,10,"RIVER ROAD LANDFILL (WASTE MANAGEMENT, INC.) RIVER ROAD LANDFILL (WASTE MANAGEMENT, INC.)","RIVER ROAD LANDFILL (WASTE MANAGEMENT, INC.)",0.164425093186,"PAD000439083",1
"14329",1996,423013.117476,2,"PRESTOLITE BATTERY DIVISION Former Honeywell Prestolite Site Boundary","PRESTOLITE BATTERY DIVISION",45.2344465763,"IND006377048",1
"14330",1996,426775.97697,2,"INDIAN REFINERY-TEXACO LAWRENCEVILLE Texaco Refinery Site Boundary","INDIAN REFINERY-TEXACO LAWRENCEVILLE",1528.206061,"ILD042671248",1
"14331",1996,434363.976026,7,"BUCKEYE RECLAMATION Buckeye Reclamation Landfill Property Boundary","BUCKEYE RECLAMATION",1122.72023784,"OHD980509657",1
"14332",1996,435809.733778,7,"FOLLANSBEE FOLLANSBEE","FOLLANSBEE",0.0488195033579,"WVD004336749",1
"14333",1996,439597.179981,5,"VIENNA TETRACHLOROETHENE VIENNA TETRACHLOROETHENE","VIENNA TETRACHLOROETHENE",0.000527043063434,"WVD988798401",1
"14334",1996,439829.784849,5,"VAN DALE JUNKYARD Van Dale Junkyard Property Boundary","VAN DALE JUNKYARD",51.9920890996,"OHD980794606",1
"14335",1996,443235.542298,5,"CENTRAL ILLINOIS PUBLIC SERVICE CO. CIPS Former MGP Parcel Boundary","CENTRAL ILLINOIS PUBLIC SERVICE CO.",1.29646205818,"ILD981781065",1
"14336",1996,446420.746744,7,"HANLIN-ALLIED-OLIN HANLIN-ALLIED-OLIN","HANLIN-ALLIED-OLIN",0.311186682962,"WVD024185373",1
"14337",1996,457415.118356,7,"ORMET CORP. Ormet Corp. Reduction Plant Property Boundary","ORMET CORP.",76.844413667,"OHD004379970",1
"14338",1996,461591.427505,8,"OHIO RIVER PARK OHIO RIVER PARK","OHIO RIVER PARK",0.0694367735521,"PAD980508816",1
"14339",1996,463207.174251,8,"BRESLUBE-PENN, INC. BRESLUBE-PENN, INC.","BRESLUBE-PENN, INC.",0.0128309678902,"PAD089667695",1
"14340",1996,482540.146088,5,"EAGLE ZINC CO DIV T L DIAMOND Eagle Zinc Site Property Boundary","EAGLE ZINC CO DIV T L DIAMOND",228.647887255,"ILD980606941",1
"14341",1996,485196.741516,5,"ASARCO TAYLOR SPRINGS ASARCO Taylor Springs Residential Area","ASARCO TAYLOR SPRINGS",907.513276881,"ILN000508170",1
"14342",1996,486857.72539,9,"HRANICA LANDFILL HRANICA LANDFILL","HRANICA LANDFILL",0.0213375957507,"PAD980508618",1
"14343",1996,491320.294407,9,"LINDANE DUMP LINDANE DUMP","LINDANE DUMP",0.0587746016065,"PAD980712798",1
"14344",1996,491950.663232,9,"RESIN DISPOSAL RESIN DISPOSAL","RESIN DISPOSAL",0.043620490991,"PAD063766828",1
"14345",1996,506063.429142,5,"SANDOVAL ZINC COMPANY SZC Site Boundary ΓÇô Village of Sandoval","SANDOVAL ZINC COMPANY",759.060571107,"ILD053980454",1
"14346",1996,523468.912479,8,"ORDNANCE WORKS DISPOSAL AREAS ORDNANCE WORKS DISPOSAL AREAS","ORDNANCE WORKS DISPOSAL AREAS",1.19000894909,"WVD000850404",1
"14347",1997,20780.1317705,1,"U.S. AVIEX U.S. Aviex Site Area - 1,4-D Plume","U.S. AVIEX",405.937438274,"MID980794556",1
"14348",1997,23432.7028795,1,"BURROWS SANITATION Burrows Sanitation Site Boundary","BURROWS SANITATION",23.4312760589,"MID980410617",1
"14349",1997,28193.5625704,1,"ELECTROVOICE Electrovoice Site Boundary","ELECTROVOICE",21.9320037008,"MID005068143",1
"14350",1997,28311.5218492,1,"ELECTROVOICE Electrovoice Site Boundary","ELECTROVOICE",3.53110935129,"MID005068143",1
"14351",1997,29690.876365,1,"AIRCRAFT COMPONENTS (D & L SALES) Aircraft Components (D&L Sales) Property Boundary","AIRCRAFT COMPONENTS (D & L SALES)",29.5614875316,"MI0001119106",1
"14352",1997,31588.5254926,1,"BENDIX CORP./ALLIED AUTOMOTIVE Bendix Corp/Allied Auto Manufacturing Plant","BENDIX CORP./ALLIED AUTOMOTIVE",17.2603232742,"MID005107222",1
"14353",1997,33231.8957064,1,"DOUGLASS ROAD/UNIROYAL, INC., LANDFILL Administrative Control Area (ACA) Parcel","DOUGLASS ROAD/UNIROYAL, INC., LANDFILL",73.7064938486,"IND980607881",1
"14354",1997,34650.1671525,1,"GALEN MYERS DUMP/DRUM SALVAGE Galen Myers Dump Salvage Superfund Site Location","GALEN MYERS DUMP/DRUM SALVAGE",39.0057022604,"IND980999635",1
"14355",1997,34722.0864187,1,"HIMCO DUMP Himco Dump Property Boundary","HIMCO DUMP",181.929204669,"IND980500292",1
"14356",1997,36279.0543501,1,"NORTH SHORE DRIVE North Shore Drive Approximate Site Boundary","NORTH SHORE DRIVE",113.13630488,"INSFN0507828",1
"14357",1997,36379.9949059,1,"LANE STREET GROUND WATER CONTAMINATION Lane Street GW Contamination Site Boundary","LANE STREET GROUND WATER CONTAMINATION",133.726653042,"INN000510229",1
"14358",1997,36730.5950137,1,"MAIN STREET WELL FIELD Main Street Well Field West Side","MAIN STREET WELL FIELD",167.575767816,"IND980794358",1
"14359",1997,37324.3690362,1,"CONRAIL RAIL YARD (ELKHART) Conrail approx Rail Yard Property Boundary","CONRAIL RAIL YARD (ELKHART)",134.011656662,"IND000715490",1
"14360",1997,38127.650522,1,"LUSHER STREET GROUND WATER CONTAMINATION Lusher Street GW Contamination Site Boundary","LUSHER STREET GROUND WATER CONTAMINATION",1561.01913961,"IND982073785",1
"14361",1997,39412.870014,1,"BECK'S LAKE Beck's Lake/LaSalle Park","BECK'S LAKE",89.8701193476,"IND980904379",1
"14362",1997,40416.9762675,1,"WHITEFORD SALES & SERVICE INC./NATIONALEASE Whiteford Sales & Service Property Boundary","WHITEFORD SALES & SERVICE INC./NATIONALEASE",37.5820201309,"IND980999791",1
"14363",1997,42985.9106247,2,"K&L AVENUE LANDFILL K&L Avenue Landfill Extent","K&L AVENUE LANDFILL",4218.70963199,"MID980506463",1
"14364",1997,53006.0036512,3,"ALLIED PAPER, INC./PORTAGE CREEK/KALAMAZOO RIVER Allied Paper Site Boundary","ALLIED PAPER, INC./PORTAGE CREEK/KALAMAZOO RIVER",12747.530176,"MID006007306",1
"14365",1997,53720.7511767,2,"ROTO-FINISH CO., INC. Roto Finish Co Site Boundary","ROTO-FINISH CO., INC.",12.6591641481,"MID005340088",1
"14366",1997,54837.3788518,3,"MICHIGAN DISPOSAL SERVICE (CORK STREET LANDFILL) Michigan Disposal Service (CSL) Site Boundary","MICHIGAN DISPOSAL SERVICE (CORK STREET LANDFILL)",129.604160126,"MID000775957",1
"14367",1997,54864.9345782,3,"MICHIGAN DISPOSAL SERVICE (CORK STREET LANDFILL) Michigan Disposal Service (CSL) Site Boundary","MICHIGAN DISPOSAL SERVICE (CORK STREET LANDFILL)",111.03141642,"MID000775957",1
"14368",1997,55768.0888919,3,"AUTO ION CHEMICALS, INC. Auto Ion Chemicals, Inc. Site Boundary","AUTO ION CHEMICALS, INC.",2.31761921075,"MID980794382",1
"14369",1997,62259.8315924,2,"ROCKWELL INTERNATIONAL CORP. (ALLEGAN PLANT) Former Rockwell Int. Corp. Approx. Site Boundary","ROCKWELL INTERNATIONAL CORP. (ALLEGAN PLANT)",60.624820139,"MID006028062",1
"14370",1997,63362.6070487,2,"STURGIS MUNICIPAL WELLS SMW Kirsch Source Area (East Parcel)","STURGIS MUNICIPAL WELLS",12.4860649024,"MID980703011",1
"14371",1997,70020.9742118,1,"WASTE, INC., LANDFILL Waste Inc. Site Boundary","WASTE, INC., LANDFILL",56.3572681062,"IND980504005",1
"14372",1997,70574.0817468,1,"FISHER-CALO Fisher-Calo Two-Line Road Property","FISHER-CALO",352.833677,"IND074315896",1
"14373",1997,75461.8739396,1,"TOWN OF PINES GROUNDWATER PLUME Town of Pines Site Area of Investigation","TOWN OF PINES GROUNDWATER PLUME",2643.88685845,"INN000508071",1
"14374",1997,77750.6473718,2,"NORTH BRONSON INDUSTRIAL AREA NB Industrial Area Approximate Site Boundary","NORTH BRONSON INDUSTRIAL AREA",335.418994901,"MID005480900",1
"14375",1997,82271.7819518,1,"CAM-OR INC. Cam-Or Groundwater Plume","CAM-OR INC.",245.541058,"IND005480462",1
"14376",1997,88067.3916939,3,"VERONA WELL FIELD Verona Well Field - Boundary","VERONA WELL FIELD",344.624872618,"MID980793806",1
"14377",1997,89367.7065469,2,"WASTE MANAGEMENT OF MICHIGAN (HOLLAND LAGOONS) WM MI Holland Lagoons Site Boundary","WASTE MANAGEMENT OF MICHIGAN (HOLLAND LAGOONS)",153.49274635,"MID060179587",1
"14378",1997,89736.0184005,2,"SOUTHWEST OTTAWA COUNTY LANDFILL Southwest Ottawa County Landfill Extent","SOUTHWEST OTTAWA COUNTY LANDFILL",81.4557494387,"MID980608780",1
"14379",1997,97091.3580136,1,"LAKELAND DISPOSAL SERVICE, INC. LDS Approximate Locations of Waste Disposal Areas","LAKELAND DISPOSAL SERVICE, INC.",59.0854873759,"IND064703200",1
"14380",1997,104997.710818,4,"KENTWOOD LANDFILL Kentwood Landfill Superfund Site Boundary","KENTWOOD LANDFILL",210.617676817,"MID000260281",1
